algo,noise,num_samples,strategy,count
RC,0,150,"(0, 0, 0, 0, 0)",22
RC,0,150,"(1, 0, 0, 1, 1)",22
RC,0,150,"(1, 0, 1, 0, 0)",22
RC,0,150,"(0, 0, 1, 0, 1)",22
RC,0,150,"(0, 0, 1, 1, 0)",22
RC,0,150,"(0, 1, 0, 0, 0)",22
RC,0,150,"(1, 1, 0, 0, 0)",13
RC,0,150,"(0, 1, 0, 0, 1)",13
RC,0,150,"(0, 1, 0, 1, 0)",13
RC,0,150,"(0, 1, 1, 0, 0)",13
RC,0,150,"(1, 1, 1, 0, 0)",22
RC,0,150,"(0, 1, 1, 0, 1)",22
RC,0,150,"(1, 1, 1, 0, 1)",13
RC,0,150,"(0, 1, 1, 1, 0)",22
RC,0,150,"(1, 1, 1, 1, 0)",13
RC,0,150,"(0, 1, 1, 1, 1)",13
RC,0,150,"(0, 0, 1, 0, 0)",4
RC,0,150,"(1, 1, 0, 0, 1)",4
RC,0,150,"(1, 1, 0, 1, 0)",4
RC,0,150,"(0, 1, 0, 1, 1)",4
RC,0,150,"(1, 1, 0, 1, 1)",3
RC,0,150,"(1, 1, 1, 1, 1)",4
RC,0,200,"(1, 0, 0, 0, 0)",95
RC,0,200,"(0, 0, 0, 0, 1)",95
RC,0,200,"(1, 0, 0, 0, 1)",95
RC,0,200,"(0, 0, 0, 1, 0)",95
RC,0,200,"(1, 0, 0, 1, 0)",95
RC,0,200,"(0, 0, 0, 1, 1)",95
RC,0,200,"(1, 0, 1, 0, 1)",95
RC,0,200,"(1, 0, 1, 1, 0)",95
RC,0,200,"(0, 0, 1, 1, 1)",95
RC,0,200,"(1, 0, 1, 1, 1)",95
RC,0,200,"(0, 0, 0, 0, 0)",12
RC,0,200,"(1, 0, 0, 1, 1)",12
RC,0,200,"(0, 0, 1, 0, 0)",3
RC,0,200,"(1, 0, 1, 0, 0)",12
RC,0,200,"(0, 0, 1, 0, 1)",12
RC,0,200,"(0, 0, 1, 1, 0)",12
RC,0,200,"(0, 1, 0, 0, 0)",12
RC,0,200,"(1, 1, 0, 0, 0)",7
RC,0,200,"(0, 1, 0, 0, 1)",7
RC,0,200,"(1, 1, 0, 0, 1)",3
RC,0,200,"(0, 1, 0, 1, 0)",7
RC,0,200,"(1, 1, 0, 1, 0)",3
RC,0,200,"(0, 1, 0, 1, 1)",3
RC,0,200,"(0, 1, 1, 0, 0)",7
RC,0,200,"(1, 1, 1, 0, 0)",12
RC,0,200,"(0, 1, 1, 0, 1)",12
RC,0,200,"(1, 1, 1, 0, 1)",7
RC,0,200,"(0, 1, 1, 1, 0)",12
RC,0,200,"(1, 1, 1, 1, 0)",7
RC,0,200,"(0, 1, 1, 1, 1)",7
RC,0,200,"(1, 1, 1, 1, 1)",3
RC,0,250,"(1, 0, 0, 0, 0)",100
RC,0,250,"(0, 0, 0, 0, 1)",100
RC,0,250,"(1, 0, 0, 0, 1)",100
RC,0,250,"(0, 0, 0, 1, 0)",100
RC,0,250,"(1, 0, 0, 1, 0)",100
RC,0,250,"(0, 0, 0, 1, 1)",100
RC,0,250,"(1, 0, 1, 0, 1)",100
RC,0,250,"(1, 0, 1, 1, 0)",100
RC,0,250,"(0, 0, 1, 1, 1)",100
RC,0,250,"(1, 0, 1, 1, 1)",100
RC,0,250,"(0, 0, 0, 0, 0)",17
RC,0,250,"(1, 0, 0, 1, 1)",17
RC,0,250,"(1, 0, 1, 0, 0)",17
RC,0,250,"(0, 0, 1, 0, 1)",17
RC,0,250,"(0, 0, 1, 1, 0)",17
RC,0,250,"(0, 1, 0, 0, 0)",17
RC,0,250,"(1, 1, 1, 0, 0)",17
RC,0,250,"(0, 1, 1, 0, 1)",17
RC,0,250,"(0, 1, 1, 1, 0)",17
RC,0,250,"(0, 0, 1, 0, 0)",2
RC,0,250,"(1, 1, 0, 0, 0)",5
RC,0,250,"(0, 1, 0, 0, 1)",5
RC,0,250,"(1, 1, 0, 0, 1)",2
RC,0,250,"(0, 1, 0, 1, 0)",5
RC,0,250,"(1, 1, 0, 1, 0)",2
RC,0,250,"(0, 1, 0, 1, 1)",2
RC,0,250,"(0, 1, 1, 0, 0)",5
RC,0,250,"(1, 1, 1, 0, 1)",5
RC,0,250,"(1, 1, 1, 1, 0)",5
RC,0,250,"(0, 1, 1, 1, 1)",5
RC,0,250,"(1, 1, 1, 1, 1)",2
RC,0,300,"(1, 0, 0, 0, 0)",93
RC,0,300,"(0, 0, 0, 0, 1)",93
RC,0,300,"(1, 0, 0, 0, 1)",93
RC,0,300,"(0, 0, 0, 1, 0)",93
RC,0,300,"(1, 0, 0, 1, 0)",93
RC,0,300,"(0, 0, 0, 1, 1)",93
RC,0,300,"(1, 0, 1, 0, 1)",93
RC,0,300,"(1, 0, 1, 1, 0)",93
RC,0,300,"(0, 0, 1, 1, 1)",93
RC,0,300,"(1, 0, 1, 1, 1)",93
RC,0,300,"(0, 0, 0, 0, 0)",13
RC,0,300,"(1, 0, 0, 1, 1)",13
RC,0,300,"(1, 0, 1, 0, 0)",13
RC,0,300,"(0, 0, 1, 0, 1)",13
RC,0,300,"(0, 0, 1, 1, 0)",13
RC,0,300,"(0, 1, 0, 0, 0)",13
RC,0,300,"(1, 1, 1, 0, 0)",13
RC,0,300,"(0, 1, 1, 0, 1)",13
RC,0,300,"(0, 1, 1, 1, 0)",13
RC,0,300,"(0, 0, 1, 0, 0)",2
RC,0,300,"(1, 1, 0, 0, 0)",2
RC,0,300,"(0, 1, 0, 0, 1)",2
RC,0,300,"(1, 1, 0, 0, 1)",2
RC,0,300,"(0, 1, 0, 1, 0)",2
RC,0,300,"(1, 1, 0, 1, 0)",2
RC,0,300,"(0, 1, 0, 1, 1)",2
RC,0,300,"(0, 1, 1, 0, 0)",2
RC,0,300,"(1, 1, 1, 0, 1)",2
RC,0,300,"(1, 1, 1, 1, 0)",2
RC,0,300,"(0, 1, 1, 1, 1)",2
RC,0,300,"(1, 1, 1, 1, 1)",2
RC,0,350,"(1, 0, 0, 0, 0)",99
RC,0,350,"(0, 0, 0, 0, 1)",99
RC,0,350,"(1, 0, 0, 0, 1)",99
RC,0,350,"(0, 0, 0, 1, 0)",99
RC,0,350,"(1, 0, 0, 1, 0)",99
RC,0,350,"(0, 0, 0, 1, 1)",99
RC,0,350,"(1, 0, 1, 0, 1)",99
RC,0,350,"(1, 0, 1, 1, 0)",99
RC,0,350,"(0, 0, 1, 1, 1)",99
RC,0,350,"(1, 0, 1, 1, 1)",99
RC,0,350,"(0, 0, 0, 0, 0)",9
RC,0,350,"(1, 0, 0, 1, 1)",9
RC,0,350,"(1, 0, 1, 0, 0)",9
RC,0,350,"(0, 0, 1, 0, 1)",9
RC,0,350,"(0, 0, 1, 1, 0)",9
RC,0,350,"(0, 1, 0, 0, 0)",9
RC,0,350,"(1, 1, 1, 0, 0)",9
RC,0,350,"(0, 1, 1, 0, 1)",9
RC,0,350,"(0, 1, 1, 1, 0)",9
RC,0,350,"(1, 1, 0, 0, 0)",2
RC,0,350,"(0, 1, 0, 0, 1)",2
RC,0,350,"(0, 1, 0, 1, 0)",2
RC,0,350,"(0, 1, 1, 0, 0)",2
RC,0,350,"(1, 1, 1, 0, 1)",2
RC,0,350,"(1, 1, 1, 1, 0)",2
RC,0,350,"(0, 1, 1, 1, 1)",2
RC,0,400,"(1, 0, 0, 0, 0)",97
RC,0,400,"(0, 0, 0, 0, 1)",97
RC,0,400,"(1, 0, 0, 0, 1)",97
RC,0,400,"(0, 0, 0, 1, 0)",97
RC,0,400,"(1, 0, 0, 1, 0)",97
RC,0,400,"(0, 0, 0, 1, 1)",97
RC,0,400,"(1, 0, 1, 0, 1)",97
RC,0,400,"(1, 0, 1, 1, 0)",97
RC,0,400,"(0, 0, 1, 1, 1)",97
RC,0,400,"(1, 0, 1, 1, 1)",97
RC,0,400,"(0, 0, 0, 0, 0)",10
RC,0,400,"(1, 0, 0, 1, 1)",10
RC,0,400,"(1, 0, 1, 0, 0)",10
RC,0,400,"(0, 0, 1, 0, 1)",10
RC,0,400,"(0, 0, 1, 1, 0)",10
RC,0,400,"(0, 1, 0, 0, 0)",10
RC,0,400,"(1, 1, 0, 0, 0)",1
RC,0,400,"(0, 1, 0, 0, 1)",1
RC,0,400,"(0, 1, 0, 1, 0)",1
RC,0,400,"(0, 1, 1, 0, 0)",1
RC,0,400,"(1, 1, 1, 0, 0)",10
RC,0,400,"(0, 1, 1, 0, 1)",10
RC,0,400,"(1, 1, 1, 0, 1)",1
RC,0,400,"(0, 1, 1, 1, 0)",10
RC,0,400,"(1, 1, 1, 1, 0)",1
RC,0,400,"(0, 1, 1, 1, 1)",1
RC,0,450,"(1, 0, 0, 0, 0)",94
RC,0,450,"(0, 0, 0, 0, 1)",94
RC,0,450,"(1, 0, 0, 0, 1)",94
RC,0,450,"(0, 0, 0, 1, 0)",94
RC,0,450,"(1, 0, 0, 1, 0)",94
RC,0,450,"(0, 0, 0, 1, 1)",94
RC,0,450,"(1, 0, 1, 0, 1)",94
RC,0,450,"(1, 0, 1, 1, 0)",94
RC,0,450,"(0, 0, 1, 1, 1)",94
RC,0,450,"(1, 0, 1, 1, 1)",94
RC,0,450,"(0, 0, 0, 0, 0)",7
RC,0,450,"(1, 0, 0, 1, 1)",7
RC,0,450,"(1, 0, 1, 0, 0)",7
RC,0,450,"(0, 0, 1, 0, 1)",7
RC,0,450,"(0, 0, 1, 1, 0)",7
RC,0,450,"(0, 1, 0, 0, 0)",7
RC,0,450,"(1, 1, 1, 0, 0)",7
RC,0,450,"(0, 1, 1, 0, 1)",7
RC,0,450,"(0, 1, 1, 1, 0)",7
RC,0,450,"(1, 1, 0, 0, 0)",1
RC,0,450,"(0, 1, 0, 0, 1)",1
RC,0,450,"(0, 1, 0, 1, 0)",1
RC,0,450,"(0, 1, 1, 0, 0)",1
RC,0,450,"(1, 1, 1, 0, 1)",1
RC,0,450,"(1, 1, 1, 1, 0)",1
RC,0,450,"(0, 1, 1, 1, 1)",1
RC,0,500,"(1, 0, 0, 0, 0)",96
RC,0,500,"(0, 0, 0, 0, 1)",96
RC,0,500,"(1, 0, 0, 0, 1)",96
RC,0,500,"(0, 0, 0, 1, 0)",96
RC,0,500,"(1, 0, 0, 1, 0)",96
RC,0,500,"(0, 0, 0, 1, 1)",96
RC,0,500,"(1, 0, 1, 0, 1)",96
RC,0,500,"(1, 0, 1, 1, 0)",96
RC,0,500,"(0, 0, 1, 1, 1)",96
RC,0,500,"(1, 0, 1, 1, 1)",96
RC,0,500,"(0, 0, 0, 0, 0)",1
RC,0,500,"(1, 0, 0, 1, 1)",1
RC,0,500,"(1, 0, 1, 0, 0)",1
RC,0,500,"(0, 0, 1, 0, 1)",1
RC,0,500,"(0, 0, 1, 1, 0)",1
RC,0,500,"(0, 1, 0, 0, 0)",1
RC,0,500,"(1, 1, 1, 0, 0)",1
RC,0,500,"(0, 1, 1, 0, 1)",1
RC,0,500,"(0, 1, 1, 1, 0)",1
HF,0,50,"(1, 0, 0, 0, 0)",100
HF,0,50,"(0, 0, 0, 0, 1)",100
HF,0,50,"(1, 0, 0, 0, 1)",100
HF,0,50,"(0, 0, 0, 1, 0)",100
HF,0,50,"(1, 0, 0, 1, 0)",100
HF,0,50,"(0, 0, 0, 1, 1)",100
HF,0,50,"(1, 0, 1, 0, 1)",100
HF,0,50,"(1, 0, 1, 1, 0)",100
HF,0,50,"(0, 0, 1, 1, 1)",100
HF,0,50,"(1, 0, 1, 1, 1)",100
HF,0,100,"(1, 0, 0, 0, 0)",100
HF,0,100,"(0, 0, 0, 0, 1)",100
HF,0,100,"(1, 0, 0, 0, 1)",100
HF,0,100,"(0, 0, 0, 1, 0)",100
HF,0,100,"(1, 0, 0, 1, 0)",100
HF,0,100,"(0, 0, 0, 1, 1)",100
HF,0,100,"(1, 0, 1, 0, 1)",100
HF,0,100,"(1, 0, 1, 1, 0)",100
HF,0,100,"(0, 0, 1, 1, 1)",100
HF,0,100,"(1, 0, 1, 1, 1)",100
HF,0,150,"(1, 0, 0, 0, 0)",100
HF,0,150,"(0, 0, 0, 0, 1)",100
HF,0,150,"(1, 0, 0, 0, 1)",100
HF,0,150,"(0, 0, 0, 1, 0)",100
HF,0,150,"(1, 0, 0, 1, 0)",100
HF,0,150,"(0, 0, 0, 1, 1)",100
HF,0,150,"(1, 0, 1, 0, 1)",100
HF,0,150,"(1, 0, 1, 1, 0)",100
HF,0,150,"(0, 0, 1, 1, 1)",100
HF,0,150,"(1, 0, 1, 1, 1)",100
HF,0,200,"(1, 0, 0, 0, 0)",100
HF,0,200,"(0, 0, 0, 0, 1)",100
HF,0,200,"(1, 0, 0, 0, 1)",100
HF,0,200,"(0, 0, 0, 1, 0)",100
HF,0,200,"(1, 0, 0, 1, 0)",100
HF,0,200,"(0, 0, 0, 1, 1)",100
HF,0,200,"(1, 0, 1, 0, 1)",100
HF,0,200,"(1, 0, 1, 1, 0)",100
HF,0,200,"(0, 0, 1, 1, 1)",100
HF,0,200,"(1, 0, 1, 1, 1)",100
HF,0,250,"(1, 0, 0, 0, 0)",100
HF,0,250,"(0, 0, 0, 0, 1)",100
HF,0,250,"(1, 0, 0, 0, 1)",100
HF,0,250,"(0, 0, 0, 1, 0)",100
HF,0,250,"(1, 0, 0, 1, 0)",100
HF,0,250,"(0, 0, 0, 1, 1)",100
HF,0,250,"(1, 0, 1, 0, 1)",100
HF,0,250,"(1, 0, 1, 1, 0)",100
HF,0,250,"(0, 0, 1, 1, 1)",100
HF,0,250,"(1, 0, 1, 1, 1)",100
HF,0,300,"(1, 0, 0, 0, 0)",100
HF,0,300,"(0, 0, 0, 0, 1)",100
HF,0,300,"(1, 0, 0, 0, 1)",100
HF,0,300,"(0, 0, 0, 1, 0)",100
HF,0,300,"(1, 0, 0, 1, 0)",100
HF,0,300,"(0, 0, 0, 1, 1)",100
HF,0,300,"(1, 0, 1, 0, 1)",100
HF,0,300,"(1, 0, 1, 1, 0)",100
HF,0,300,"(0, 0, 1, 1, 1)",100
HF,0,300,"(1, 0, 1, 1, 1)",100
HF,0,350,"(1, 0, 0, 0, 0)",100
HF,0,350,"(0, 0, 0, 0, 1)",100
HF,0,350,"(1, 0, 0, 0, 1)",100
HF,0,350,"(0, 0, 0, 1, 0)",100
HF,0,350,"(1, 0, 0, 1, 0)",100
HF,0,350,"(0, 0, 0, 1, 1)",100
HF,0,350,"(1, 0, 1, 0, 1)",100
HF,0,350,"(1, 0, 1, 1, 0)",100
HF,0,350,"(0, 0, 1, 1, 1)",100
HF,0,350,"(1, 0, 1, 1, 1)",100
HF,0,400,"(1, 0, 0, 0, 0)",100
HF,0,400,"(0, 0, 0, 0, 1)",100
HF,0,400,"(1, 0, 0, 0, 1)",100
HF,0,400,"(0, 0, 0, 1, 0)",100
HF,0,400,"(1, 0, 0, 1, 0)",100
HF,0,400,"(0, 0, 0, 1, 1)",100
HF,0,400,"(1, 0, 1, 0, 1)",100
HF,0,400,"(1, 0, 1, 1, 0)",100
HF,0,400,"(0, 0, 1, 1, 1)",100
HF,0,400,"(1, 0, 1, 1, 1)",100
HF,0,450,"(1, 0, 0, 0, 0)",100
HF,0,450,"(0, 0, 0, 0, 1)",100
HF,0,450,"(1, 0, 0, 0, 1)",100
HF,0,450,"(0, 0, 0, 1, 0)",100
HF,0,450,"(1, 0, 0, 1, 0)",100
HF,0,450,"(0, 0, 0, 1, 1)",100
HF,0,450,"(1, 0, 1, 0, 1)",100
HF,0,450,"(1, 0, 1, 1, 0)",100
HF,0,450,"(0, 0, 1, 1, 1)",100
HF,0,450,"(1, 0, 1, 1, 1)",100
HF,0,500,"(1, 0, 0, 0, 0)",100
HF,0,500,"(0, 0, 0, 0, 1)",100
HF,0,500,"(1, 0, 0, 0, 1)",100
HF,0,500,"(0, 0, 0, 1, 0)",100
HF,0,500,"(1, 0, 0, 1, 0)",100
HF,0,500,"(0, 0, 0, 1, 1)",100
HF,0,500,"(1, 0, 1, 0, 1)",100
HF,0,500,"(1, 0, 1, 1, 0)",100
HF,0,500,"(0, 0, 1, 1, 1)",100
HF,0,500,"(1, 0, 1, 1, 1)",100
