game,noise,discount,delta,mean,lower,upper
0,5,0.25,0.18,0.13,0.06293392956203533,0.19706607043796467
0,5,0.25,0.2,0.15,0.07879235044863031,0.22120764955136968
0,10,0.25,0.02,0.11,0.04760311572520071,0.1723968842747993
0,10,0.25,0.04,0.11,0.04760311572520071,0.1723968842747993
0,10,0.25,0.06,0.15,0.07879235044863031,0.22120764955136968
0,10,0.25,0.08,0.1,0.04017360790166259,0.15982639209833743
0,10,0.25,0.1,0.11,0.04760311572520071,0.1723968842747993
0,10,0.25,0.12,0.08,0.025898355611898342,0.13410164438810165
0,10,0.25,0.14,0.1,0.04017360790166259,0.15982639209833743
0,10,0.25,0.16,0.11,0.04760311572520071,0.1723968842747993
0,10,0.25,0.18,0.11,0.04760311572520071,0.1723968842747993
0,10,0.25,0.2,0.09,0.03292925929805492,0.14707074070194506
0,50,0.25,0.02,0.13,0.06293392956203535,0.19706607043796465
0,50,0.25,0.04,0.08,0.025898355611898335,0.13410164438810168
0,50,0.25,0.06,0.09,0.03292925929805492,0.14707074070194506
0,50,0.25,0.08,0.08,0.025898355611898342,0.13410164438810165
0,50,0.25,0.1,0.08,0.025898355611898342,0.13410164438810165
0,50,0.25,0.12,0.07,0.01911824850510843,0.12088175149489158
0,50,0.25,0.14,0.12,0.055195745730972995,0.184804254269027
0,50,0.25,0.16,0.1,0.04017360790166259,0.15982639209833743
0,50,0.25,0.18,0.04,0.0009215643219727815,0.07907843567802722
0,50,0.25,0.2,0.08,0.025898355611898335,0.13410164438810168
1,5,1.0,0.02,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.04,1.0,1.0,1.0
1,5,1.0,0.06,1.0,1.0,1.0
1,5,1.0,0.08,1.0,1.0,1.0
1,5,1.0,0.1,1.0,1.0,1.0
1,5,1.0,0.12,1.0,1.0,1.0
1,5,1.0,0.14,1.0,1.0,1.0
1,5,1.0,0.16,1.0,1.0,1.0
1,5,1.0,0.18,1.0,1.0,1.0
1,5,1.0,0.2,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.02,1.0,1.0,1.0
1,10,1.0,0.04,1.0,1.0,1.0
1,10,1.0,0.06,1.0,1.0,1.0
1,10,1.0,0.08,1.0,1.0,1.0
1,10,1.0,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.12,1.0,1.0,1.0
1,10,1.0,0.14,1.0,1.0,1.0
1,10,1.0,0.16,1.0,1.0,1.0
1,10,1.0,0.18,1.0,1.0,1.0
1,10,1.0,0.2,1.0,1.0,1.0
1,50,1.0,0.02,1.0,1.0,1.0
1,50,1.0,0.04,1.0,1.0,1.0
1,50,1.0,0.06,1.0,1.0,1.0
1,50,1.0,0.08,1.0,1.0,1.0
1,50,1.0,0.1,1.0,1.0,1.0
1,50,1.0,0.12,1.0,1.0,1.0
1,50,1.0,0.14,1.0,1.0,1.0
1,50,1.0,0.16,1.0,1.0,1.0
1,50,1.0,0.18,1.0,1.0,1.0
1,50,1.0,0.2,1.0,1.0,1.0
1,5,0.75,0.02,1.0,1.0,1.0
1,5,0.75,0.04,1.0,1.0,1.0
1,5,0.75,0.06,1.0,1.0,1.0
1,5,0.75,0.08,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.12,1.0,1.0,1.0
1,5,0.75,0.14,1.0,1.0,1.0
1,5,0.75,0.16,0.98,0.9520810170207759,1.007918982979224
1,5,0.75,0.18,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.2,1.0,1.0,1.0
1,10,0.75,0.02,1.0,1.0,1.0
1,10,0.75,0.04,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.06,0.98,0.9520810170207759,1.007918982979224
1,10,0.75,0.08,1.0,1.0,1.0
1,10,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.12,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.14,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.16,1.0,1.0,1.0
1,10,0.75,0.18,0.98,0.9520810170207759,1.007918982979224
1,10,0.75,0.2,0.99,0.9701578304849132,1.0098421695150868
1,50,0.75,0.02,1.0,1.0,1.0
1,50,0.75,0.04,1.0,1.0,1.0
1,50,0.75,0.06,1.0,1.0,1.0
1,50,0.75,0.08,0.99,0.9701578304849132,1.0098421695150868
1,50,0.75,0.1,1.0,1.0,1.0
1,50,0.75,0.12,1.0,1.0,1.0
1,50,0.75,0.14,1.0,1.0,1.0
1,50,0.75,0.16,1.0,1.0,1.0
1,50,0.75,0.18,1.0,1.0,1.0
1,50,0.75,0.2,1.0,1.0,1.0
1,5,0.5,0.02,0.86,0.7908033926765285,0.9291966073234714
1,5,0.5,0.04,0.84,0.7668909412408695,0.9131090587591304
1,5,0.5,0.06,0.83,0.7550908161897045,0.9049091838102954
1,5,0.5,0.08,0.77,0.6860770311790257,0.8539229688209743
1,5,0.5,0.1,0.8,0.7202314772022168,0.8797685227977833
1,5,0.5,0.12,0.83,0.7550908161897045,0.9049091838102954
1,5,0.5,0.14,0.82,0.7433848357433949,0.896615164256605
1,5,0.5,0.16,0.8,0.7202314772022168,0.8797685227977833
1,5,0.5,0.18,0.87,0.8029339295620354,0.9370660704379646
1,5,0.5,0.2,0.8,0.7202314772022168,0.8797685227977833
1,10,0.5,0.02,0.86,0.7908033926765285,0.9291966073234714
1,10,0.5,0.04,0.92,0.8658983556118984,0.9741016443881017
1,10,0.5,0.06,0.9,0.8401736079016626,0.9598263920983374
1,10,0.5,0.08,0.79,0.7087740590102375,0.8712259409897626
1,10,0.5,0.1,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.12,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.14,0.82,0.7433848357433949,0.896615164256605
1,10,0.5,0.16,0.86,0.7908033926765285,0.9291966073234714
1,10,0.5,0.18,0.88,0.815195745730973,0.944804254269027
1,10,0.5,0.2,0.83,0.7550908161897045,0.9049091838102954
1,50,0.5,0.02,1.0,1.0,1.0
1,50,0.5,0.04,1.0,1.0,1.0
1,50,0.5,0.06,1.0,1.0,1.0
1,50,0.5,0.08,1.0,1.0,1.0
1,50,0.5,0.1,1.0,1.0,1.0
1,50,0.5,0.12,1.0,1.0,1.0
1,50,0.5,0.14,1.0,1.0,1.0
1,50,0.5,0.16,1.0,1.0,1.0
1,50,0.5,0.18,1.0,1.0,1.0
1,50,0.5,0.2,1.0,1.0,1.0
1,5,0.25,0.02,0.12,0.05519574573097301,0.18480425426902697
1,5,0.25,0.04,0.16,0.08689094124086956,0.23310905875913046
1,5,0.25,0.06,0.14,0.07080339267652862,0.2091966073234714
1,5,0.25,0.08,0.15,0.07879235044863031,0.22120764955136968
1,5,0.25,0.1,0.18,0.10338483574339492,0.2566151642566051
1,5,0.25,0.12,0.21,0.12877405901023742,0.29122594098976257
1,5,0.25,0.14,0.2,0.12023147720221679,0.27976852279778325
1,5,0.25,0.16,0.15,0.07879235044863031,0.22120764955136968
1,5,0.25,0.18,0.21,0.12877405901023742,0.29122594098976257
1,5,0.25,0.2,0.19,0.11176684080601208,0.26823315919398794
1,10,0.25,0.02,0.34,0.2455323776939951,0.43446762230600494
1,10,0.25,0.04,0.24,0.1548305240039125,0.3251694759960875
1,10,0.25,0.06,0.22,0.1373904607296007,0.3026095392703993
1,10,0.25,0.08,0.26,0.17252698577114253,0.34747301422885746
1,10,0.25,0.1,0.21,0.12877405901023742,0.29122594098976257
1,10,0.25,0.12,0.28,0.1904600552324887,0.36953994476751134
1,10,0.25,0.14,0.24,0.1548305240039125,0.3251694759960875
1,10,0.25,0.16,0.22,0.1373904607296007,0.3026095392703993
1,10,0.25,0.18,0.24,0.1548305240039125,0.3251694759960875
1,10,0.25,0.2,0.23,0.1460770311790257,0.3139229688209743
1,50,0.25,0.02,1.0,1.0,1.0
1,50,0.25,0.04,1.0,1.0,1.0
1,50,0.25,0.06,1.0,1.0,1.0
1,50,0.25,0.08,1.0,1.0,1.0
1,50,0.25,0.1,1.0,1.0,1.0
1,50,0.25,0.12,1.0,1.0,1.0
1,50,0.25,0.14,1.0,1.0,1.0
1,50,0.25,0.16,1.0,1.0,1.0
1,50,0.25,0.18,1.0,1.0,1.0
1,50,0.25,0.2,0.99,0.9701578304849132,1.0098421695150868
0,5,1.0,0.02,1.0,1.0,1.0
0,5,1.0,0.04,1.0,1.0,1.0
0,5,1.0,0.06,1.0,1.0,1.0
0,5,1.0,0.08,1.0,1.0,1.0
0,5,1.0,0.1,1.0,1.0,1.0
0,5,1.0,0.12,1.0,1.0,1.0
0,5,1.0,0.14,1.0,1.0,1.0
0,5,1.0,0.16,1.0,1.0,1.0
0,5,1.0,0.18,1.0,1.0,1.0
0,5,1.0,0.2,1.0,1.0,1.0
0,10,1.0,0.02,1.0,1.0,1.0
0,10,1.0,0.04,1.0,1.0,1.0
0,10,1.0,0.06,1.0,1.0,1.0
0,10,1.0,0.08,1.0,1.0,1.0
0,10,1.0,0.1,1.0,1.0,1.0
0,10,1.0,0.12,1.0,1.0,1.0
0,10,1.0,0.14,1.0,1.0,1.0
0,10,1.0,0.16,1.0,1.0,1.0
0,10,1.0,0.18,1.0,1.0,1.0
0,10,1.0,0.2,1.0,1.0,1.0
0,50,1.0,0.02,1.0,1.0,1.0
0,50,1.0,0.04,1.0,1.0,1.0
0,50,1.0,0.06,1.0,1.0,1.0
0,50,1.0,0.08,1.0,1.0,1.0
0,50,1.0,0.1,1.0,1.0,1.0
0,50,1.0,0.12,1.0,1.0,1.0
0,50,1.0,0.14,1.0,1.0,1.0
0,50,1.0,0.16,1.0,1.0,1.0
0,50,1.0,0.18,1.0,1.0,1.0
0,50,1.0,0.2,1.0,1.0,1.0
0,5,0.75,0.02,1.0,1.0,1.0
0,5,0.75,0.04,1.0,1.0,1.0
0,5,0.75,0.06,1.0,1.0,1.0
0,5,0.75,0.08,1.0,1.0,1.0
0,5,0.75,0.1,1.0,1.0,1.0
0,5,0.75,0.12,1.0,1.0,1.0
0,5,0.75,0.14,1.0,1.0,1.0
0,5,0.75,0.16,1.0,1.0,1.0
0,5,0.75,0.18,1.0,1.0,1.0
0,5,0.75,0.2,1.0,1.0,1.0
0,10,0.75,0.02,1.0,1.0,1.0
0,10,0.75,0.04,1.0,1.0,1.0
0,10,0.75,0.06,1.0,1.0,1.0
0,10,0.75,0.08,1.0,1.0,1.0
0,10,0.75,0.1,1.0,1.0,1.0
0,10,0.75,0.12,1.0,1.0,1.0
0,10,0.75,0.14,1.0,1.0,1.0
0,10,0.75,0.16,1.0,1.0,1.0
0,10,0.75,0.18,1.0,1.0,1.0
0,10,0.75,0.2,1.0,1.0,1.0
0,50,0.75,0.02,1.0,1.0,1.0
0,50,0.75,0.04,1.0,1.0,1.0
0,50,0.75,0.06,1.0,1.0,1.0
0,50,0.75,0.08,1.0,1.0,1.0
0,50,0.75,0.1,1.0,1.0,1.0
0,50,0.75,0.12,0.99,0.9701578304849132,1.0098421695150868
0,50,0.75,0.14,1.0,1.0,1.0
0,50,0.75,0.16,1.0,1.0,1.0
0,50,0.75,0.18,1.0,1.0,1.0
0,50,0.75,0.2,1.0,1.0,1.0
0,5,0.5,0.02,0.9,0.8401736079016626,0.9598263920983374
0,5,0.5,0.04,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.06,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.08,0.95,0.9065371337811178,0.9934628662188821
0,5,0.5,0.1,0.94,0.8926400636260718,0.987359936373928
0,5,0.5,0.12,0.93,0.8791182485051084,0.9808817514948917
0,5,0.5,0.14,0.95,0.9065371337811178,0.9934628662188821
0,5,0.5,0.16,0.95,0.9065371337811178,0.9934628662188821
0,5,0.5,0.18,0.95,0.9065371337811178,0.9934628662188821
0,5,0.5,0.2,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.02,0.88,0.815195745730973,0.944804254269027
0,10,0.5,0.04,0.94,0.8926400636260718,0.987359936373928
0,10,0.5,0.06,0.95,0.9065371337811178,0.9934628662188821
0,10,0.5,0.08,0.94,0.8926400636260718,0.987359936373928
0,10,0.5,0.1,0.95,0.9065371337811178,0.9934628662188821
0,10,0.5,0.12,0.9,0.8401736079016626,0.9598263920983374
0,10,0.5,0.14,0.9,0.8401736079016626,0.9598263920983374
0,10,0.5,0.16,0.88,0.815195745730973,0.944804254269027
0,10,0.5,0.18,0.92,0.8658983556118984,0.9741016443881017
0,10,0.5,0.2,0.94,0.8926400636260718,0.987359936373928
0,50,0.5,0.02,0.55,0.4507891524245659,0.6492108475754341
0,50,0.5,0.04,0.59,0.49191795947468714,0.6880820405253127
0,50,0.5,0.06,0.6,0.5023039108049319,0.6976960891950681
0,50,0.5,0.08,0.59,0.49191795947468714,0.6880820405253127
0,50,0.5,0.1,0.59,0.49191795947468714,0.6880820405253127
0,50,0.5,0.12,0.59,0.49191795947468714,0.6880820405253127
0,50,0.5,0.14,0.55,0.4507891524245659,0.6492108475754341
0,50,0.5,0.16,0.59,0.49191795947468714,0.6880820405253127
0,50,0.5,0.18,0.53,0.43046898750173684,0.6295310124982633
0,50,0.5,0.2,0.47,0.3704689875017368,0.5695310124982632
0,5,0.25,0.02,0.01,-0.009842169515086823,0.029842169515086822
0,5,0.25,0.04,0.0,0.0,0.0
0,5,0.25,0.06,0.0,0.0,0.0
0,5,0.25,0.08,0.03,-0.0040187265867829974,0.064018726586783
0,5,0.25,0.1,0.01,-0.009842169515086823,0.029842169515086822
0,5,0.25,0.12,0.03,-0.0040187265867829974,0.064018726586783
0,5,0.25,0.14,0.02,-0.007918982979224123,0.047918982979224124
0,5,0.25,0.16,0.03,-0.0040187265867829974,0.064018726586783
0,5,0.25,0.18,0.02,-0.00791898297922412,0.04791898297922412
0,5,0.25,0.2,0.06,0.012640063626071951,0.10735993637392804
0,10,0.25,0.02,0.05,0.006537133781117824,0.09346286621888218
0,10,0.25,0.04,0.03,-0.0040187265867829974,0.064018726586783
0,10,0.25,0.06,0.06,0.012640063626071951,0.10735993637392804
0,10,0.25,0.08,0.03,-0.0040187265867829974,0.064018726586783
0,10,0.25,0.1,0.03,-0.0040187265867829974,0.064018726586783
0,10,0.25,0.12,0.05,0.006537133781117824,0.09346286621888218
0,10,0.25,0.14,0.07,0.01911824850510844,0.12088175149489158
0,10,0.25,0.16,0.03,-0.0040187265867829974,0.064018726586783
0,10,0.25,0.18,0.04,0.0009215643219727815,0.07907843567802722
0,10,0.25,0.2,0.04,0.0009215643219727745,0.07907843567802722
0,50,0.25,0.02,0.02,-0.00791898297922412,0.04791898297922412
0,50,0.25,0.04,0.05,0.006537133781117824,0.09346286621888218
0,50,0.25,0.06,0.0,0.0,0.0
0,50,0.25,0.08,0.03,-0.0040187265867829974,0.064018726586783
0,50,0.25,0.1,0.06,0.012640063626071958,0.10735993637392804
0,50,0.25,0.12,0.01,-0.009842169515086823,0.029842169515086822
0,50,0.25,0.14,0.03,-0.0040187265867829974,0.064018726586783
0,50,0.25,0.16,0.02,-0.00791898297922412,0.04791898297922412
0,50,0.25,0.18,0.01,-0.009842169515086823,0.029842169515086822
0,50,0.25,0.2,0.04,0.0009215643219727815,0.07907843567802722
1,5,1.0,0.02,1.0,1.0,1.0
1,5,1.0,0.04,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.06,1.0,1.0,1.0
1,5,1.0,0.08,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.1,1.0,1.0,1.0
1,5,1.0,0.12,0.99,0.9701578304849132,1.0098421695150868
1,5,1.0,0.14,1.0,1.0,1.0
1,5,1.0,0.16,0.98,0.9520810170207759,1.007918982979224
1,5,1.0,0.18,1.0,1.0,1.0
1,5,1.0,0.2,1.0,1.0,1.0
1,10,1.0,0.02,1.0,1.0,1.0
1,10,1.0,0.04,1.0,1.0,1.0
1,10,1.0,0.06,1.0,1.0,1.0
1,10,1.0,0.08,1.0,1.0,1.0
1,10,1.0,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.12,1.0,1.0,1.0
1,10,1.0,0.14,1.0,1.0,1.0
1,10,1.0,0.16,0.99,0.9701578304849132,1.0098421695150868
1,10,1.0,0.18,1.0,1.0,1.0
1,10,1.0,0.2,1.0,1.0,1.0
1,50,1.0,0.02,1.0,1.0,1.0
1,50,1.0,0.04,1.0,1.0,1.0
1,50,1.0,0.06,1.0,1.0,1.0
1,50,1.0,0.08,1.0,1.0,1.0
1,50,1.0,0.1,1.0,1.0,1.0
1,50,1.0,0.12,1.0,1.0,1.0
1,50,1.0,0.14,1.0,1.0,1.0
1,50,1.0,0.16,1.0,1.0,1.0
1,50,1.0,0.18,1.0,1.0,1.0
1,50,1.0,0.2,1.0,1.0,1.0
1,5,0.75,0.02,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.04,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.06,1.0,1.0,1.0
1,5,0.75,0.08,0.97,0.935981273413217,1.004018726586783
1,5,0.75,0.1,1.0,1.0,1.0
1,5,0.75,0.12,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.14,1.0,1.0,1.0
1,5,0.75,0.16,0.99,0.9701578304849132,1.0098421695150868
1,5,0.75,0.18,1.0,1.0,1.0
1,5,0.75,0.2,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.02,1.0,1.0,1.0
1,10,0.75,0.04,1.0,1.0,1.0
1,10,0.75,0.06,1.0,1.0,1.0
1,10,0.75,0.08,1.0,1.0,1.0
1,10,0.75,0.1,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.12,1.0,1.0,1.0
1,10,0.75,0.14,1.0,1.0,1.0
1,10,0.75,0.16,1.0,1.0,1.0
1,10,0.75,0.18,0.99,0.9701578304849132,1.0098421695150868
1,10,0.75,0.2,1.0,1.0,1.0
1,50,0.75,0.02,1.0,1.0,1.0
1,50,0.75,0.04,1.0,1.0,1.0
1,50,0.75,0.06,1.0,1.0,1.0
1,50,0.75,0.08,1.0,1.0,1.0
1,50,0.75,0.1,1.0,1.0,1.0
1,50,0.75,0.12,1.0,1.0,1.0
1,50,0.75,0.14,1.0,1.0,1.0
1,50,0.75,0.16,1.0,1.0,1.0
1,50,0.75,0.18,1.0,1.0,1.0
1,50,0.75,0.2,1.0,1.0,1.0
1,5,0.5,0.02,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.04,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.06,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.08,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.1,0.85,0.7787923504486303,0.9212076495513697
1,5,0.5,0.12,0.82,0.7433848357433949,0.896615164256605
1,5,0.5,0.14,0.88,0.815195745730973,0.944804254269027
1,5,0.5,0.16,0.83,0.7550908161897045,0.9049091838102954
1,5,0.5,0.18,0.78,0.6973904607296008,0.8626095392703993
1,5,0.5,0.2,0.76,0.6748305240039125,0.8451694759960875
1,10,0.5,0.02,0.81,0.7317668408060122,0.8882331591939879
1,10,0.5,0.04,0.81,0.7317668408060122,0.8882331591939879
1,10,0.5,0.06,0.8,0.7202314772022168,0.8797685227977833
1,10,0.5,0.08,0.8,0.7202314772022168,0.8797685227977833
1,10,0.5,0.1,0.87,0.8029339295620354,0.9370660704379646
1,10,0.5,0.12,0.79,0.7087740590102375,0.8712259409897626
1,10,0.5,0.14,0.77,0.6860770311790257,0.8539229688209743
1,10,0.5,0.16,0.78,0.6973904607296008,0.8626095392703993
1,10,0.5,0.18,0.81,0.7317668408060122,0.8882331591939879
1,10,0.5,0.2,0.8,0.7202314772022168,0.8797685227977833
1,50,0.5,0.02,1.0,1.0,1.0
1,50,0.5,0.04,1.0,1.0,1.0
1,50,0.5,0.06,1.0,1.0,1.0
1,50,0.5,0.08,1.0,1.0,1.0
1,50,0.5,0.1,1.0,1.0,1.0
1,50,0.5,0.12,1.0,1.0,1.0
1,50,0.5,0.14,1.0,1.0,1.0
1,50,0.5,0.16,1.0,1.0,1.0
1,50,0.5,0.18,1.0,1.0,1.0
1,50,0.5,0.2,1.0,1.0,1.0
1,5,0.25,0.02,0.04,0.0009215643219727745,0.07907843567802722
1,5,0.25,0.04,0.11,0.04760311572520071,0.1723968842747993
1,5,0.25,0.06,0.06,0.012640063626071958,0.10735993637392804
1,5,0.25,0.08,0.06,0.012640063626071958,0.10735993637392804
1,5,0.25,0.1,0.06,0.012640063626071951,0.10735993637392804
1,5,0.25,0.12,0.06,0.012640063626071951,0.10735993637392804
1,5,0.25,0.14,0.03,-0.0040187265867829974,0.064018726586783
1,5,0.25,0.16,0.06,0.012640063626071951,0.10735993637392804
1,5,0.25,0.18,0.12,0.055195745730972995,0.184804254269027
1,5,0.25,0.2,0.14,0.0708033926765286,0.20919660732347142
1,10,0.25,0.02,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.04,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.06,0.02,-0.00791898297922412,0.04791898297922412
1,10,0.25,0.08,0.0,0.0,0.0
1,10,0.25,0.1,0.0,0.0,0.0
1,10,0.25,0.12,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.14,0.01,-0.009842169515086823,0.029842169515086822
1,10,0.25,0.16,0.0,0.0,0.0
1,10,0.25,0.18,0.04,0.0009215643219727815,0.07907843567802722
1,10,0.25,0.2,0.02,-0.007918982979224123,0.047918982979224124
1,50,0.25,0.02,1.0,1.0,1.0
1,50,0.25,0.04,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.06,1.0,1.0,1.0
1,50,0.25,0.08,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.1,0.99,0.9701578304849132,1.0098421695150868
1,50,0.25,0.12,0.96,0.9209215643219727,0.9990784356780272
1,50,0.25,0.14,0.96,0.9209215643219727,0.9990784356780272
1,50,0.25,0.16,1.0,1.0,1.0
1,50,0.25,0.18,0.97,0.935981273413217,1.004018726586783
1,50,0.25,0.2,0.98,0.9520810170207759,1.007918982979224
0,5,1.0,0.02,1.0,1.0,1.0
0,5,1.0,0.04,1.0,1.0,1.0
0,5,1.0,0.06,1.0,1.0,1.0
0,5,1.0,0.08,1.0,1.0,1.0
0,5,1.0,0.1,1.0,1.0,1.0
0,5,1.0,0.12,1.0,1.0,1.0
0,5,1.0,0.14,1.0,1.0,1.0
0,5,1.0,0.16,1.0,1.0,1.0
0,5,1.0,0.18,1.0,1.0,1.0
0,5,1.0,0.2,1.0,1.0,1.0
0,10,1.0,0.02,1.0,1.0,1.0
0,10,1.0,0.04,1.0,1.0,1.0
0,10,1.0,0.06,1.0,1.0,1.0
0,10,1.0,0.08,1.0,1.0,1.0
0,10,1.0,0.1,1.0,1.0,1.0
0,10,1.0,0.12,1.0,1.0,1.0
0,10,1.0,0.14,1.0,1.0,1.0
0,10,1.0,0.16,1.0,1.0,1.0
0,10,1.0,0.18,1.0,1.0,1.0
0,10,1.0,0.2,1.0,1.0,1.0
0,50,1.0,0.02,1.0,1.0,1.0
0,50,1.0,0.04,1.0,1.0,1.0
0,50,1.0,0.06,1.0,1.0,1.0
0,50,1.0,0.08,1.0,1.0,1.0
0,50,1.0,0.1,1.0,1.0,1.0
0,50,1.0,0.12,1.0,1.0,1.0
0,50,1.0,0.14,1.0,1.0,1.0
0,50,1.0,0.16,1.0,1.0,1.0
0,50,1.0,0.18,1.0,1.0,1.0
0,50,1.0,0.2,1.0,1.0,1.0
0,5,0.75,0.02,1.0,1.0,1.0
0,5,0.75,0.04,1.0,1.0,1.0
0,5,0.75,0.06,1.0,1.0,1.0
0,5,0.75,0.08,1.0,1.0,1.0
0,5,0.75,0.1,1.0,1.0,1.0
0,5,0.75,0.12,1.0,1.0,1.0
0,5,0.75,0.14,1.0,1.0,1.0
0,5,0.75,0.16,1.0,1.0,1.0
0,5,0.75,0.18,1.0,1.0,1.0
0,5,0.75,0.2,1.0,1.0,1.0
0,10,0.75,0.02,1.0,1.0,1.0
0,10,0.75,0.04,1.0,1.0,1.0
0,10,0.75,0.06,1.0,1.0,1.0
0,10,0.75,0.08,1.0,1.0,1.0
0,10,0.75,0.1,1.0,1.0,1.0
0,10,0.75,0.12,1.0,1.0,1.0
0,10,0.75,0.14,1.0,1.0,1.0
0,10,0.75,0.16,1.0,1.0,1.0
0,10,0.75,0.18,1.0,1.0,1.0
0,10,0.75,0.2,1.0,1.0,1.0
0,50,0.75,0.02,1.0,1.0,1.0
0,50,0.75,0.04,1.0,1.0,1.0
0,50,0.75,0.06,1.0,1.0,1.0
0,50,0.75,0.08,1.0,1.0,1.0
0,50,0.75,0.1,1.0,1.0,1.0
0,50,0.75,0.12,1.0,1.0,1.0
0,50,0.75,0.14,1.0,1.0,1.0
0,50,0.75,0.16,1.0,1.0,1.0
0,50,0.75,0.18,1.0,1.0,1.0
0,50,0.75,0.2,1.0,1.0,1.0
0,5,0.5,0.02,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.04,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.06,0.96,0.9209215643219727,0.9990784356780272
0,5,0.5,0.08,0.95,0.9065371337811178,0.9934628662188821
0,5,0.5,0.1,0.99,0.9701578304849132,1.0098421695150868
0,5,0.5,0.12,0.97,0.935981273413217,1.004018726586783
0,5,0.5,0.14,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.16,0.97,0.935981273413217,1.004018726586783
0,5,0.5,0.18,0.98,0.9520810170207759,1.007918982979224
0,5,0.5,0.2,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.02,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.04,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.06,0.99,0.9701578304849132,1.0098421695150868
0,10,0.5,0.08,1.0,1.0,1.0
0,10,0.5,0.1,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.12,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.14,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.16,0.98,0.9520810170207759,1.007918982979224
0,10,0.5,0.18,0.97,0.935981273413217,1.004018726586783
0,10,0.5,0.2,0.95,0.9065371337811178,0.9934628662188821
0,50,0.5,0.02,0.87,0.8029339295620354,0.9370660704379646
0,50,0.5,0.04,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.06,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.08,0.86,0.7908033926765285,0.9291966073234714
0,50,0.5,0.1,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.12,0.88,0.815195745730973,0.944804254269027
0,50,0.5,0.14,0.86,0.7908033926765285,0.9291966073234714
0,50,0.5,0.16,0.84,0.7668909412408695,0.9131090587591304
0,50,0.5,0.18,0.87,0.8029339295620354,0.9370660704379646
0,50,0.5,0.2,0.85,0.7787923504486303,0.9212076495513697
0,5,0.25,0.02,0.26,0.1725269857711425,0.3474730142288575
0,5,0.25,0.04,0.19,0.11176684080601208,0.26823315919398794
0,5,0.25,0.06,0.25,0.16364804104345199,0.336351958956548
0,5,0.25,0.08,0.25,0.16364804104345199,0.336351958956548
0,5,0.25,0.1,0.2,0.12023147720221679,0.27976852279778325
0,5,0.25,0.12,0.25,0.16364804104345199,0.336351958956548
0,5,0.25,0.14,0.15,0.07879235044863031,0.22120764955136968
0,5,0.25,0.16,0.22,0.1373904607296007,0.3026095392703993
0,5,0.25,0.18,0.25,0.16364804104345199,0.336351958956548
0,5,0.25,0.2,0.22,0.1373904607296007,0.3026095392703993
0,10,0.25,0.02,0.19,0.11176684080601208,0.26823315919398794
0,10,0.25,0.04,0.2,0.12023147720221679,0.27976852279778325
0,10,0.25,0.06,0.27,0.1814650247111698,0.35853497528883027
